grade_level,subject,grade_level_momentum,BOY,MOY,EOY,SOL
4,Math,Grade 4,1523,1511,1571,462
4,Math,Grade 4,1509,1536,1542,462
4,Math,Grade 4,1497,1599,1550,462
4,Math,Grade 4,1567,1569,1604,462
4,Math,Grade 4,1466,1519,1558,462
4,Math,Grade 4,1567,1590,1596,462
4,Math,Grade 4,1497,1536,1526,462
4,Math,Grade 4,1487,1572,1542,462
4,Math,Grade 4,1545,1607,1554,462
4,Math,Grade 4,1523,1599,1622,462
4,Math,Grade 4,1481,1494,1550,462
4,Math,Grade 4,1516,1533,1562,462
4,Math,Grade 4,1504,1572,1558,462
4,Math,Grade 4,1523,1563,1579,462
4,Math,Grade 4,1408,1544,1571,462
4,Math,Grade 4,1504,1553,1574,462
4,Math,Grade 4,1523,1572,1571,462
4,Math,Grade 4,1505,1599,1509,462
4,Math,Grade 4,1474,1572,1558,463
4,Math,Grade 4,1516,1511,1536,463
4,Math,Grade 4,1538,1590,1613,463
4,Math,Grade 4,1560,1544,1587,463
4,Math,Grade 4,1538,1533,1550,463
4,Math,Grade 4,1465,1563,1517,463
4,Math,Grade 4,1501,1552,1596,463
4,Math,Grade 4,1489,1563,1571,463
4,Math,Grade 4,1497,1563,1525,463
4,Math,Grade 4,1523,1553,1550,463
4,Math,Grade 4,1516,1599,1587,463
4,Math,Grade 4,1426,1502,1562,463
4,Math,Grade 4,1523,1553,1587,463
4,Math,Grade 4,1518,1519,1562,463
4,Math,Grade 4,1443,1485,1500,463
4,Math,Grade 4,1575,1644,1631,463
4,Math,Grade 4,1538,1581,1550,463
4,Math,Grade 4,1538,1616,1631,463
4,Math,Grade 4,1494,1553,1550,463
4,Math,Grade 4,1509,1581,1554,463
4,Math,Grade 4,1509,1599,1587,463
4,Math,Grade 4,1466,1527,1545,463
4,Math,Grade 4,1530,1581,1641,463
4,Math,Grade 4,1481,1625,1534,463
4,Math,Grade 4,1502,1572,1571,463
4,Math,Grade 4,1474,1553,1579,463
4,Math,Grade 4,1511,1544,1509,463
4,Math,Grade 4,1509,1553,1587,463
4,Math,Grade 4,1501,1563,1550,463
4,Math,Grade 4,1530,1616,1583,463
4,Math,Grade 4,1509,1599,1579,463
4,Math,Grade 4,1494,1572,1542,463
4,Math,Grade 4,1517,1590,1587,463
4,Math,Grade 4,1482,1494,1662,463
4,Math,Grade 4,1516,1599,1574,463
4,Math,Grade 4,1538,1561,1562,463
4,Math,Grade 4,1481,1607,1571,464
4,Math,Grade 4,1523,1607,1587,464
4,Math,Grade 4,1474,1553,1622,464
4,Math,Grade 4,1523,1616,1622,464
4,Math,Grade 4,1494,1572,1579,464
4,Math,Grade 4,1509,1563,1587,464
4,Math,Grade 4,1524,1599,1596,464
4,Math,Grade 4,1530,1527,1604,464
4,Math,Grade 4,1487,1581,1558,464
4,Math,Grade 4,1526,1533,1596,464
4,Math,Grade 4,1489,1533,1562,464
4,Math,Grade 4,1466,1494,1525,464
4,Math,Grade 4,1465,1544,1542,464
4,Math,Grade 4,1494,1502,1517,464
4,Math,Grade 4,1545,1536,1574,464
4,Math,Grade 4,1494,1519,1574,464
4,Math,Grade 4,1451,1511,1509,464
4,Math,Grade 4,1474,1536,1579,464
4,Math,Grade 4,1443,1519,1542,464
4,Math,Grade 4,1481,1544,1562,464
4,Math,Grade 4,1418,1441,1460,464
4,Math,Grade 4,1481,1536,1545,464
4,Math,Grade 4,1497,1502,1587,464
4,Math,Grade 4,1505,1572,1596,464
4,Math,Grade 4,1489,1552,1579,464
4,Math,Grade 4,1545,1511,1525,464
4,Math,Grade 4,1530,1655,1571,464
4,Math,Grade 4,1509,1553,1509,464
4,Math,Grade 4,1472,1544,1587,464
4,Math,Grade 4,1465,1544,1587,464
4,Math,Grade 4,1489,1533,1558,464
4,Math,Grade 4,1474,1544,1517,464
4,Math,Grade 4,1497,1527,1542,464
4,Math,Grade 4,1509,1563,1604,464
4,Math,Grade 4,1474,1563,1566,464
4,Math,Grade 4,1530,1533,1554,464
4,Math,Grade 4,1482,1572,1542,464
4,Math,Grade 4,1523,1607,1596,464
4,Math,Grade 4,1545,1581,1566,465
4,Math,Grade 4,1516,1511,1675,465
4,Math,Grade 4,1530,1572,1604,465
4,Math,Grade 4,1502,1625,1596,465
4,Math,Grade 4,1451,1544,1509,465
4,Math,Grade 4,1578,1644,1622,465
4,Math,Grade 4,1516,1599,1613,465
4,Math,Grade 4,1480,1563,1571,465
4,Math,Grade 4,1530,1581,1554,465
4,Math,Grade 4,1516,1581,1534,465
4,Math,Grade 4,1523,1599,1641,465
4,Math,Grade 4,1545,1511,1542,465
4,Math,Grade 4,1474,1544,1525,465
4,Math,Grade 4,1487,1544,1562,465
4,Math,Grade 4,1494,1553,1579,465
4,Math,Grade 4,1481,1607,1579,465
4,Math,Grade 4,1494,1599,1587,465
4,Math,Grade 4,1501,1502,1517,465
4,Math,Grade 4,1545,1552,1558,465
4,Math,Grade 4,1505,1625,1583,465
4,Math,Grade 4,1458,1475,1525,465
4,Math,Grade 4,1530,1572,1622,465
4,Math,Grade 4,1509,1599,1596,465
4,Math,Grade 4,1511,1563,1566,465
4,Math,Grade 4,1489,1635,1562,465
4,Math,Grade 4,1530,1599,1571,465
4,Math,Grade 4,1530,1607,1579,466
4,Math,Grade 4,1552,1553,1525,466
4,Math,Grade 4,1523,1563,1596,466
4,Math,Grade 4,1578,1635,1562,466
4,Math,Grade 4,1518,1553,1536,466
4,Math,Grade 4,1509,1527,1534,466
4,Math,Grade 4,1489,1655,1558,466
4,Math,Grade 4,1504,1572,1579,466
4,Math,Grade 4,1497,1569,1579,466
4,Math,Grade 4,1552,1625,1571,466
4,Math,Grade 4,1487,1544,1562,466
4,Math,Grade 4,1466,1552,1562,466
4,Math,Grade 4,1516,1607,1587,466
4,Math,Grade 4,1575,1644,1651,466
4,Math,Grade 4,1545,1563,1562,466
4,Math,Grade 4,1509,1527,1542,466
4,Math,Grade 4,1451,1536,1566,466
4,Math,Grade 4,1466,1572,1558,466
4,Math,Grade 4,1523,1581,1587,466
4,Math,Grade 4,1567,1599,1562,466
4,Math,Grade 4,1545,1552,1517,466
4,Math,Grade 4,1489,1527,1675,466
4,Math,Grade 4,1523,1644,1587,466
4,Math,Grade 4,1505,1572,1525,467
4,Math,Grade 4,1426,1465,1491,467
4,Math,Grade 4,1523,1625,1587,467
4,Math,Grade 4,1552,1572,1604,467
4,Math,Grade 4,1494,1563,1571,467
4,Math,Grade 4,1552,1569,1622,467
4,Math,Grade 4,1530,1569,1579,467
4,Math,Grade 4,1481,1511,1536,467
4,Math,Grade 4,1509,1544,1525,467
4,Math,Grade 4,1538,1572,1587,467
4,Math,Grade 4,1497,1533,1525,467
4,Math,Grade 4,1509,1616,1583,467
4,Math,Grade 4,1530,1581,1604,467
4,Math,Grade 4,1502,1511,1534,467
4,Math,Grade 4,1538,1536,1558,467
4,Math,Grade 4,1489,1563,1550,467
4,Math,Grade 4,1530,1572,1596,467
4,Math,Grade 4,1489,1527,1545,467
4,Math,Grade 4,1560,1666,1613,467
4,Math,Grade 4,1482,1527,1571,467
4,Math,Grade 4,1545,1563,1579,467
4,Math,Grade 4,1509,1590,1566,467
4,Math,Grade 4,1530,1572,1550,467
4,Math,Grade 4,1533,1527,1571,467
4,Math,Grade 4,1516,1553,1579,467
4,Math,Grade 4,1518,1563,1545,467
4,Math,Grade 4,1481,1572,1587,467
4,Math,Grade 4,1501,1572,1579,467
4,Math,Grade 4,1530,1607,1604,467
4,Math,Grade 4,1575,1572,1604,467
4,Math,Grade 4,1545,1544,1571,467
4,Math,Grade 4,1518,1544,1579,467
4,Math,Grade 4,1538,1590,1596,467
4,Math,Grade 4,1605,1607,1675,467
4,Math,Grade 4,1545,1581,1613,467
4,Math,Grade 4,1504,1544,1707,467
4,Math,Grade 4,1449,1561,1534,468
4,Math,Grade 4,1523,1544,1587,468
4,Math,Grade 4,1545,1572,1579,468
4,Math,Grade 4,1560,1607,1550,468
4,Math,Grade 4,1545,1544,1571,468
4,Math,Grade 4,1511,1527,1500,468
4,Math,Grade 4,1458,1494,1534,468
4,Math,Grade 4,1472,1590,1571,468
4,Math,Grade 4,1545,1581,1587,468
4,Math,Grade 4,1545,1544,1583,468
4,Math,Grade 4,1480,1590,1545,468
4,Math,Grade 4,1481,1519,1525,468
4,Math,Grade 4,1545,1552,1579,468
4,Math,Grade 4,1517,1553,1604,468
4,Math,Grade 4,1523,1581,1562,468
4,Math,Grade 4,1509,1553,1562,468
4,Math,Grade 4,1545,1572,1596,468
4,Math,Grade 4,1474,1485,1517,468
4,Math,Grade 4,1530,1527,1542,468
4,Math,Grade 4,1466,1536,1562,468
4,Math,Grade 4,1497,1607,1579,468
4,Math,Grade 4,1489,1590,1579,468
4,Math,Grade 4,1530,1581,1622,468
4,Math,Grade 4,1523,1511,1562,468
4,Math,Grade 4,1509,1536,1574,468
4,Math,Grade 4,1538,1581,1579,468
4,Math,Grade 4,1501,1536,1622,468
4,Math,Grade 4,1497,1527,1571,468
4,Math,Grade 4,1516,1519,1517,468
4,Math,Grade 4,1489,1590,1662,468
4,Math,Grade 4,1523,1561,1562,468
4,Math,Grade 4,1526,1599,1545,468
4,Math,Grade 4,1474,1544,1550,468
4,Math,Grade 4,1538,1536,1562,468
4,Math,Grade 4,1435,1572,1542,468
4,Math,Grade 4,1530,1625,1613,468
4,Math,Grade 4,1517,1581,1731,468
4,Math,Grade 4,1501,1553,1562,468
4,Math,Grade 4,1497,1581,1558,468
4,Math,Grade 4,1538,1527,1604,468
4,Math,Grade 4,1487,1561,1587,468
4,Math,Grade 4,1440,1572,1613,468
4,Math,Grade 4,1505,1533,1571,468
4,Math,Grade 4,1458,1465,1517,468
4,Math,Grade 4,1516,1607,1542,468
4,Math,Grade 4,1474,1527,1536,468
4,Math,Grade 4,1567,1616,1613,468
4,Math,Grade 4,1502,1590,1604,469
4,Math,Grade 4,1524,1599,1622,469
4,Math,Grade 4,1481,1563,1491,469
4,Math,Grade 4,1481,1635,1622,469
4,Math,Grade 4,1516,1616,1587,469
4,Math,Grade 4,1540,1625,1579,469
4,Math,Grade 4,1466,1581,1604,469
4,Math,Grade 4,1489,1599,1604,469
4,Math,Grade 4,1523,1553,1558,469
4,Math,Grade 4,1526,1572,1566,469
4,Math,Grade 4,1466,1572,1631,469
4,Math,Grade 4,1516,1581,1596,469
4,Math,Grade 4,1575,1644,1641,469
4,Math,Grade 4,1501,1527,1562,469
4,Math,Grade 4,1524,1607,1596,469
4,Math,Grade 4,1487,1553,1545,469
4,Math,Grade 4,1509,1527,1558,469
4,Math,Grade 4,1552,1553,1574,469
4,Math,Grade 4,1501,1590,1525,469
4,Math,Grade 4,1509,1553,1613,469
4,Math,Grade 4,1516,1581,1542,469
4,Math,Grade 4,1545,1511,1574,469
4,Math,Grade 4,1538,1572,1596,469
4,Math,Grade 4,1451,1502,1542,469
4,Math,Grade 4,1502,1599,1587,469
4,Math,Grade 4,1497,1561,1534,469
4,Math,Grade 4,1511,1544,1545,469
4,Math,Grade 4,1489,1572,1579,469
4,Math,Grade 4,1443,1544,1579,469
4,Math,Grade 4,1552,1607,1631,469
4,Math,Grade 4,1497,1616,1596,469
4,Math,Grade 4,1481,1581,1622,469
4,Math,Grade 4,1516,1563,1587,469
4,Math,Grade 4,1511,1581,1509,469
4,Math,Grade 4,1489,1599,1592,469
4,Math,Grade 4,1509,1544,1562,469
4,Math,Grade 4,1501,1502,1517,469
4,Math,Grade 4,1487,1561,1571,469
4,Math,Grade 4,1538,1572,1545,469
4,Math,Grade 4,1545,1706,1641,469
4,Math,Grade 4,1501,1552,1571,469
4,Math,Grade 4,1511,1519,1534,470
4,Math,Grade 4,1567,1569,1554,470
4,Math,Grade 4,1545,1607,1622,470
4,Math,Grade 4,1538,1581,1534,470
4,Math,Grade 4,1560,1563,1517,470
4,Math,Grade 4,1474,1572,1613,470
4,Math,Grade 4,1526,1572,1554,470
4,Math,Grade 4,1545,1625,1571,470
4,Math,Grade 4,1545,1552,1562,470
4,Math,Grade 4,1505,1590,1558,470
4,Math,Grade 4,1516,1536,1554,470
4,Math,Grade 4,1466,1465,1491,470
4,Math,Grade 4,1523,1563,1562,470
4,Math,Grade 4,1472,1544,1554,470
4,Math,Grade 4,1501,1590,1562,470
4,Math,Grade 4,1504,1536,1571,470
4,Math,Grade 4,1538,1553,1587,470
4,Math,Grade 4,1524,1572,1613,470
4,Math,Grade 4,1538,1581,1566,470
4,Math,Grade 4,1523,1544,1525,470
4,Math,Grade 4,1530,1572,1500,470
4,Math,Grade 4,1545,1553,1550,470
4,Math,Grade 4,1523,1572,1587,470
4,Math,Grade 4,1504,1572,1536,470
4,Math,Grade 4,1524,1599,1641,470
4,Math,Grade 4,1494,1581,1566,470
4,Math,Grade 4,1523,1544,1562,470
4,Math,Grade 4,1513,1552,1571,470
4,Math,Grade 4,1474,1552,1574,470
4,Math,Grade 4,1516,1581,1574,470
4,Math,Grade 4,1538,1519,1554,470
4,Math,Grade 4,1489,1572,1550,470
4,Math,Grade 4,1533,1590,1550,470
4,Math,Grade 4,1545,1581,1587,471
4,Math,Grade 4,1545,1572,1690,471
4,Math,Grade 4,1530,1563,1651,471
4,Math,Grade 4,1523,1666,1707,471
4,Math,Grade 4,1538,1569,1622,471
4,Math,Grade 4,1523,1581,1554,471
4,Math,Grade 4,1497,1616,1675,471
4,Math,Grade 4,1523,1590,1622,471
4,Math,Grade 4,1466,1553,1550,471
4,Math,Grade 4,1489,1581,1545,471
4,Math,Grade 4,1497,1581,1579,471
4,Math,Grade 4,1552,1533,1596,471
4,Math,Grade 4,1516,1625,1596,471
4,Math,Grade 4,1552,1635,1604,471
4,Math,Grade 4,1583,1590,1579,471
4,Math,Grade 4,1567,1635,1596,471
4,Math,Grade 4,1494,1590,1631,471
4,Math,Grade 4,1489,1625,1545,471
4,Math,Grade 4,1443,1519,1542,471
4,Math,Grade 4,1474,1572,1604,471
4,Math,Grade 4,1545,1625,1613,471
4,Math,Grade 4,1552,1544,1613,471
4,Math,Grade 4,1505,1527,1587,471
4,Math,Grade 4,1523,1590,1566,471
4,Math,Grade 4,1458,1563,1604,471
4,Math,Grade 4,1538,1590,1542,471
4,Math,Grade 4,1487,1544,1525,471
4,Math,Grade 4,1509,1527,1542,471
4,Math,Grade 4,1545,1561,1622,472
4,Math,Grade 4,1487,1544,1536,472
4,Math,Grade 4,1509,1536,1525,472
4,Math,Grade 4,1474,1527,1536,472
4,Math,Grade 4,1567,1581,1571,472
4,Math,Grade 4,1474,1536,1558,472
4,Math,Grade 4,1501,1572,1571,472
4,Math,Grade 4,1458,1599,1587,472
4,Math,Grade 4,1509,1581,1587,472
4,Math,Grade 4,1578,1607,1579,472
4,Math,Grade 4,1538,1581,1579,472
4,Math,Grade 4,1560,1625,1604,472
4,Math,Grade 4,1480,1563,1558,472
4,Math,Grade 4,1509,1590,1596,472
4,Math,Grade 4,1545,1561,1596,472
4,Math,Grade 4,1530,1552,1596,472
4,Math,Grade 4,1516,1607,1604,472
4,Math,Grade 4,1518,1544,1525,472
4,Math,Grade 4,1489,1544,1579,472
4,Math,Grade 4,1552,1581,1571,472
4,Math,Grade 4,1526,1563,1566,472
4,Math,Grade 4,1505,1552,1613,472
4,Math,Grade 4,1474,1511,1571,472
4,Math,Grade 4,1538,1599,1571,472
4,Math,Grade 4,1458,1536,1562,472
4,Math,Grade 4,1489,1519,1562,472
4,Math,Grade 4,1538,1544,1574,472
4,Math,Grade 4,1489,1572,1534,472
4,Math,Grade 4,1497,1590,1579,472
4,Math,Grade 4,1511,1581,1587,472
4,Math,Grade 4,1516,1581,1622,472
4,Math,Grade 4,1480,1527,1562,472
4,Math,Grade 4,1523,1519,1534,472
4,Math,Grade 4,1532,1599,1604,472
4,Math,Grade 4,1466,1563,1550,472
4,Math,Grade 4,1526,1544,1579,473
4,Math,Grade 4,1466,1552,1542,473
4,Math,Grade 4,1545,1581,1562,473
4,Math,Grade 4,1466,1536,1534,473
4,Math,Grade 4,1523,1607,1596,473
4,Math,Grade 4,1509,1553,1562,473
4,Math,Grade 4,1575,1590,1596,473
4,Math,Grade 4,1489,1502,1558,473
4,Math,Grade 4,1509,1607,1587,473
4,Math,Grade 4,1487,1553,1550,473
4,Math,Grade 4,1552,1625,1651,473
4,Math,Grade 4,1548,1581,1579,473
4,Math,Grade 4,1567,1607,1631,473
4,Math,Grade 4,1545,1544,1571,473
4,Math,Grade 4,1523,1544,1571,473
4,Math,Grade 4,1560,1579,1604,473
4,Math,Grade 4,1494,1572,1571,473
4,Math,Grade 4,1530,1563,1596,473
4,Math,Grade 4,1497,1590,1542,473
4,Math,Grade 4,1481,1527,1534,473
4,Math,Grade 4,1523,1590,1631,473
4,Math,Grade 4,1486,1511,1542,473
4,Math,Grade 4,1502,1553,1500,473
4,Math,Grade 4,1517,1552,1579,473
4,Math,Grade 4,1497,1552,1550,473
4,Math,Grade 4,1523,1569,1562,473
4,Math,Grade 4,1509,1581,1571,473
4,Math,Grade 4,1494,1519,1587,473
4,Math,Grade 4,1524,1544,1631,474
4,Math,Grade 4,1474,1536,1566,474
4,Math,Grade 4,1560,1581,1613,474
4,Math,Grade 4,1501,1581,1554,474
4,Math,Grade 4,1509,1581,1558,474
4,Math,Grade 4,1530,1572,1587,474
4,Math,Grade 4,1516,1544,1517,474
4,Math,Grade 4,1560,1625,1604,474
4,Math,Grade 4,1505,1527,1509,474
4,Math,Grade 4,1502,1590,1596,474
4,Math,Grade 4,1509,1563,1562,474
4,Math,Grade 4,1530,1553,1579,474
4,Math,Grade 4,1480,1581,1534,474
4,Math,Grade 4,1545,1625,1596,474
4,Math,Grade 4,1567,1502,1542,474
4,Math,Grade 4,1487,1581,1542,474
4,Math,Grade 4,1518,1536,1596,474
4,Math,Grade 4,1474,1465,1545,474
4,Math,Grade 4,1480,1527,1562,474
4,Math,Grade 4,1501,1581,1596,474
4,Math,Grade 4,1458,1519,1550,474
4,Math,Grade 4,1487,1511,1596,474
4,Math,Grade 4,1497,1572,1550,474
4,Math,Grade 4,1545,1553,1571,474
4,Math,Grade 4,1509,1607,1587,474
4,Math,Grade 4,1361,1511,1550,474
4,Math,Grade 4,1516,1599,1517,474
4,Math,Grade 4,1538,1644,1579,474
4,Math,Grade 4,1601,1616,1571,474
4,Math,Grade 4,1545,1599,1587,474
4,Math,Grade 4,1567,1599,1641,474
4,Math,Grade 4,1451,1561,1596,474
4,Math,Grade 4,1466,1552,1517,474
4,Math,Grade 4,1516,1563,1558,474
4,Math,Grade 4,1497,1572,1562,474
4,Math,Grade 4,1596,1625,1662,474
4,Math,Grade 4,1523,1572,1517,474
4,Math,Grade 4,1530,1599,1566,474
4,Math,Grade 4,1451,1599,1587,474
4,Math,Grade 4,1552,1563,1571,474
4,Math,Grade 4,1486,1544,1587,474
4,Math,Grade 4,1509,1607,1536,474
4,Math,Grade 4,1575,1572,1562,474
4,Math,Grade 4,1524,1572,1571,475
4,Math,Grade 4,1530,1635,1550,475
4,Math,Grade 4,1489,1519,1542,475
4,Math,Grade 4,1458,1536,1509,475
4,Math,Grade 4,1494,1581,1587,475
4,Math,Grade 4,1458,1544,1542,475
4,Math,Grade 4,1465,1552,1579,475
4,Math,Grade 4,1552,1607,1587,475
4,Math,Grade 4,1530,1544,1579,475
4,Math,Grade 4,1494,1616,1587,475
4,Math,Grade 4,1502,1599,1571,475
4,Math,Grade 4,1481,1572,1604,475
4,Math,Grade 4,1517,1581,1571,475
4,Math,Grade 4,1480,1599,1596,475
4,Math,Grade 4,1481,1563,1571,475
4,Math,Grade 4,1518,1527,1574,475
4,Math,Grade 4,1538,1579,1571,475
4,Math,Grade 4,1501,1590,1587,475
4,Math,Grade 4,1523,1563,1579,475
4,Math,Grade 4,1489,1572,1562,475
4,Math,Grade 4,1494,1563,1587,475
4,Math,Grade 4,1480,1561,1562,475
4,Math,Grade 4,1523,1581,1550,475
4,Math,Grade 4,1509,1533,1545,475
4,Math,Grade 4,1592,1666,1596,475
4,Math,Grade 4,1486,1599,1571,475
4,Math,Grade 4,1497,1572,1542,475
4,Math,Grade 4,1567,1599,1631,475
4,Math,Grade 4,1552,1581,1562,475
4,Math,Grade 4,1538,1599,1579,475
4,Math,Grade 4,1474,1523,1517,475
4,Math,Grade 4,1426,1544,1596,475
4,Math,Grade 4,1505,1590,1534,475
4,Math,Grade 4,1575,1599,1622,476
4,Math,Grade 4,1524,1569,1558,476
4,Math,Grade 4,1504,1558,1550,476
4,Math,Grade 4,1458,1494,1517,476
4,Math,Grade 4,1516,1599,1613,476
4,Math,Grade 4,1497,1544,1579,476
4,Math,Grade 4,1545,1616,1613,476
4,Math,Grade 4,1530,1599,1562,476
4,Math,Grade 4,1501,1536,1534,476
4,Math,Grade 4,1545,1511,1534,476
4,Math,Grade 4,1530,1607,1604,476
4,Math,Grade 4,1530,1553,1562,476
4,Math,Grade 4,1511,1563,1554,476
4,Math,Grade 4,1552,1616,1622,476
4,Math,Grade 4,1489,1581,1613,476
4,Math,Grade 4,1494,1553,1566,476
4,Math,Grade 4,1435,1536,1587,476
4,Math,Grade 4,1523,1519,1571,476
4,Math,Grade 4,1489,1625,1571,476
4,Math,Grade 4,1530,1644,1613,476
4,Math,Grade 4,1518,1527,1460,476
4,Math,Grade 4,1458,1590,1579,476
4,Math,Grade 4,1516,1553,1604,476
4,Math,Grade 4,1497,1590,1554,476
4,Math,Grade 4,1552,1553,1534,476
4,Math,Grade 4,1505,1572,1571,476
4,Math,Grade 4,1538,1561,1571,476
4,Math,Grade 4,1560,1544,1558,476
4,Math,Grade 4,1502,1590,1604,476
4,Math,Grade 4,1575,1644,1536,476
4,Math,Grade 4,1509,1607,1604,476
4,Math,Grade 4,1502,1569,1554,476
4,Math,Grade 4,1538,1527,1542,476
4,Math,Grade 4,1497,1644,1604,476
4,Math,Grade 4,1523,1590,1542,476
4,Math,Grade 4,1623,1655,1631,477
4,Math,Grade 4,1466,1527,1534,477
4,Math,Grade 4,1497,1625,1579,477
4,Math,Grade 4,1489,1572,1596,477
4,Math,Grade 4,1545,1563,1579,477
4,Math,Grade 4,1517,1655,1596,477
4,Math,Grade 4,1451,1544,1571,477
4,Math,Grade 4,1552,1655,1571,477
4,Math,Grade 4,1511,1572,1604,477
4,Math,Grade 4,1530,1572,1641,477
4,Math,Grade 4,1480,1561,1587,477
4,Math,Grade 4,1538,1581,1587,477
4,Math,Grade 4,1494,1590,1509,477
4,Math,Grade 4,1418,1511,1542,477
4,Math,Grade 4,1538,1553,1534,477
4,Math,Grade 4,1523,1485,1571,477
4,Math,Grade 4,1457,1544,1566,477
4,Math,Grade 4,1489,1581,1550,477
4,Math,Grade 4,1530,1590,1613,477
4,Math,Grade 4,1502,1553,1542,477
4,Math,Grade 4,1530,1552,1641,477
4,Math,Grade 4,1530,1599,1562,477
4,Math,Grade 4,1513,1590,1574,477
4,Math,Grade 4,1523,1572,1579,477
4,Math,Grade 4,1497,1569,1571,477
4,Math,Grade 4,1509,1581,1525,477
4,Math,Grade 4,1504,1581,1554,477
4,Math,Grade 4,1509,1563,1579,477
4,Math,Grade 4,1501,1599,1587,477
4,Math,Grade 4,1530,1536,1596,477
4,Math,Grade 4,1552,1552,1571,477
4,Math,Grade 4,1481,1536,1566,477
4,Math,Grade 4,1538,1563,1613,478
4,Math,Grade 4,1474,1536,1525,478
4,Math,Grade 4,1560,1536,1542,478
4,Math,Grade 4,1552,1544,1550,478
4,Math,Grade 4,1524,1536,1500,478
4,Math,Grade 4,1509,1581,1596,478
4,Math,Grade 4,1538,1519,1604,478
4,Math,Grade 4,1504,1563,1534,478
4,Math,Grade 4,1552,1572,1554,478
4,Math,Grade 4,1501,1563,1554,478
4,Math,Grade 4,1523,1544,1571,478
4,Math,Grade 4,1575,1563,1571,478
4,Math,Grade 4,1538,1553,1587,478
4,Math,Grade 4,1501,1553,1550,478
4,Math,Grade 4,1538,1599,1517,478
4,Math,Grade 4,1545,1666,1579,478
4,Math,Grade 4,1545,1563,1562,478
4,Math,Grade 4,1480,1552,1631,478
4,Math,Grade 4,1494,1553,1571,478
4,Math,Grade 4,1502,1590,1604,478
4,Math,Grade 4,1516,1561,1536,478
4,Math,Grade 4,1530,1616,1613,478
4,Math,Grade 4,1516,1552,1613,478
4,Math,Grade 4,1501,1563,1587,478
4,Math,Grade 4,1560,1625,1596,478
4,Math,Grade 4,1518,1553,1571,478
4,Math,Grade 4,1501,1572,1550,478
4,Math,Grade 4,1516,1569,1534,478
4,Math,Grade 4,1530,1635,1651,478
4,Math,Grade 4,1481,1590,1651,478
4,Math,Grade 4,1502,1599,1596,478
4,Math,Grade 4,1489,1599,1534,478
4,Math,Grade 4,1567,1552,1550,478
4,Math,Grade 4,1509,1590,1571,478
4,Math,Grade 4,1523,1599,1571,478
4,Math,Grade 4,1505,1536,1566,478
4,Math,Grade 4,1451,1536,1562,478
4,Math,Grade 4,1497,1544,1574,478
4,Math,Grade 4,1502,1572,1587,478
4,Math,Grade 4,1567,1644,1613,478
4,Math,Grade 4,1523,1527,1631,478
4,Math,Grade 4,1569,1607,1596,478
4,Math,Grade 4,1517,1536,1562,478
4,Math,Grade 4,1530,1616,1604,478
4,Math,Grade 4,1560,1625,1596,478
4,Math,Grade 4,1511,1544,1651,478
4,Math,Grade 4,1494,1552,1534,478
4,Math,Grade 4,1526,1544,1571,479
4,Math,Grade 4,1560,1572,1613,479
4,Math,Grade 4,1523,1572,1622,479
4,Math,Grade 4,1545,1590,1631,479
4,Math,Grade 4,1516,1527,1536,479
4,Math,Grade 4,1494,1544,1534,479
4,Math,Grade 4,1523,1519,1500,479
4,Math,Grade 4,1481,1581,1558,479
4,Math,Grade 4,1560,1616,1651,479
4,Math,Grade 4,1545,1552,1596,479
4,Math,Grade 4,1502,1561,1596,479
4,Math,Grade 4,1487,1616,1613,479
4,Math,Grade 4,1552,1572,1579,479
4,Math,Grade 4,1545,1544,1604,479
4,Math,Grade 4,1552,1527,1525,479
4,Math,Grade 4,1509,1552,1579,479
4,Math,Grade 4,1509,1511,1579,479
4,Math,Grade 4,1494,1563,1613,479
4,Math,Grade 4,1497,1581,1596,479
4,Math,Grade 4,1486,1552,1579,479
4,Math,Grade 4,1517,1635,1631,479
4,Math,Grade 4,1523,1607,1542,479
4,Math,Grade 4,1504,1552,1579,479
4,Math,Grade 4,1516,1563,1554,479
4,Math,Grade 4,1523,1572,1579,479
4,Math,Grade 4,1560,1706,1769,479
4,Math,Grade 4,1509,1533,1579,479
4,Math,Grade 4,1465,1552,1534,479
4,Math,Grade 4,1497,1599,1574,479
4,Math,Grade 4,1530,1552,1550,479
4,Math,Grade 4,1552,1544,1596,479
4,Math,Grade 4,1575,1599,1587,479
4,Math,Grade 4,1511,1590,1509,479
4,Math,Grade 4,1497,1644,1579,479
4,Math,Grade 4,1474,1527,1545,479
4,Math,Grade 4,1523,1502,1554,479
4,Math,Grade 4,1545,1544,1534,479
4,Math,Grade 4,1505,1563,1550,479
4,Math,Grade 4,1489,1552,1562,479
4,Math,Grade 4,1466,1465,1500,480
4,Math,Grade 4,1501,1552,1583,480
4,Math,Grade 4,1458,1552,1534,480
4,Math,Grade 4,1501,1563,1596,480
4,Math,Grade 4,1509,1677,1731,480
4,Math,Grade 4,1480,1599,1583,480
4,Math,Grade 4,1567,1677,1651,480
4,Math,Grade 4,1545,1544,1558,480
4,Math,Grade 4,1530,1553,1550,480
4,Math,Grade 4,1516,1552,1622,480
4,Math,Grade 4,1466,1544,1554,480
4,Math,Grade 4,1497,1544,1509,480
4,Math,Grade 4,1523,1552,1562,480
4,Math,Grade 4,1545,1666,1613,480
4,Math,Grade 4,1538,1599,1545,480
4,Math,Grade 4,1486,1511,1571,480
